id,customer_age,job_type,marital,education,default,balance,housing_loan,personal_loan,communication_type,day_of_month,month,last_contact_duration,num_contacts_in_campaign,days_since_prev_campaign_contact,num_contacts_prev_campaign,prev_campaign_outcome,term_deposit_subscribed
id_33626,49,unemployed,married,primary,no,129,yes,no,cellular,19,nov,172,2,,0,unknown,0
id_22439,,retired,married,primary,no,208,no,no,unknown,12,may,251,1,,0,unknown,0
id_10134,52,entrepreneur,married,tertiary,no,12729,yes,,cellular,16,jul,174,6,,0,unknown,0
id_21590,42,management,married,tertiary,no,1045,yes,no,unknown,12,jun,92,1,,0,unknown,0
id_13926,71,retired,divorced,tertiary,no,264,no,no,cellular,12,aug,1105,2,,0,unknown,0
id_35380,27,blue-collar,single,secondary,no,43,yes,no,unknown,9,may,360,1,,0,unknown,0
id_33480,58,admin.,single,secondary,no,473,no,no,cellular,5,feb,179,2,8,1,other,0
id_12611,55,management,single,tertiary,no,1091,yes,yes,cellular,17,nov,165,3,186,4,failure,0
id_42548,39,blue-collar,divorced,secondary,no,194,no,no,cellular,15,may,141,1,,0,unknown,0
id_22207,34,management,married,secondary,no,249,no,no,cellular,25,aug,288,6,,0,unknown,0
id_34484,45,blue-collar,married,secondary,no,1332,yes,no,cellular,25,aug,719,2,,0,unknown,0
id_13943,33,management,single,secondary,no,20599,no,no,cellular,20,nov,133,1,,0,unknown,0
id_42642,30,blue-collar,married,secondary,no,464,yes,no,unknown,23,may,62,4,,0,unknown,0
id_27090,43,blue-collar,married,unknown,no,86,yes,no,unknown,16,may,26,1,,0,unknown,0
id_14121,60,retired,married,tertiary,no,2508,no,no,cellular,29,jul,176,4,,0,unknown,0
id_32074,76,retired,married,secondary,no,2656,no,no,cellular,10,nov,261,5,,0,unknown,1
id_28662,52,blue-collar,divorced,primary,no,217,yes,no,unknown,4,jun,86,5,,0,unknown,0
id_28949,33,technician,married,secondary,no,657,no,no,cellular,22,jun,118,1,,0,unknown,0
id_10517,33,management,divorced,tertiary,no,293,yes,no,cellular,17,jul,553,5,,0,unknown,1
id_10225,35,management,married,tertiary,yes,-1,yes,yes,cellular,21,nov,73,1,,0,unknown,0
id_3751,42,blue-collar,divorced,secondary,no,3259,no,no,cellular,31,jul,45,6,,0,unknown,0
id_5897,58,blue-collar,married,secondary,no,-42,yes,no,unknown,27,may,134,2,,0,unknown,0
id_16647,41,admin.,married,primary,no,247,yes,no,unknown,14,may,221,1,,0,unknown,0
id_40038,56,housemaid,single,secondary,no,11492,no,no,telephone,4,mar,200,7,,0,unknown,0
id_23372,32,management,single,tertiary,no,1132,yes,no,unknown,20,may,257,2,,0,unknown,0
id_45156,29,technician,single,tertiary,no,3,no,yes,telephone,14,aug,232,3,,0,unknown,0
id_14627,34,technician,divorced,secondary,no,3068,yes,yes,cellular,20,nov,371,2,195,1,other,0
id_15181,25,blue-collar,single,secondary,no,156,yes,no,cellular,18,may,996,2,356,2,failure,0
id_21077,43,blue-collar,married,secondary,no,1144,yes,no,cellular,8,feb,363,2,129,3,other,1
id_947,35,admin.,married,secondary,no,370,no,no,cellular,29,aug,109,10,,0,unknown,0
id_19057,34,admin.,single,tertiary,no,14,yes,yes,cellular,30,apr,370,1,,0,unknown,1
id_41207,33,blue-collar,single,unknown,yes,-528,yes,no,unknown,7,may,151,1,,0,unknown,0
id_9855,29,management,single,secondary,no,204,yes,no,cellular,7,may,586,1,,0,unknown,0
id_1491,29,unemployed,divorced,secondary,no,1147,yes,no,cellular,8,may,83,2,367,1,failure,0
id_37763,31,management,single,tertiary,no,984,yes,no,cellular,25,oct,311,1,94,2,success,1
id_4064,59,blue-collar,divorced,secondary,no,1099,yes,,cellular,15,jul,103,4,,0,unknown,0
id_34299,,blue-collar,divorced,unknown,yes,-273,yes,yes,unknown,23,may,440,2,,0,unknown,0
id_19636,38,technician,single,secondary,no,821,yes,yes,cellular,19,aug,77,4,,0,unknown,0
id_23169,30,blue-collar,married,secondary,no,635,yes,no,unknown,23,may,230,4,,0,unknown,0
id_5137,33,management,single,tertiary,no,726,no,no,cellular,27,aug,114,6,,0,unknown,0
id_7288,32,blue-collar,divorced,primary,no,295,yes,no,unknown,13,may,928,2,,0,unknown,1
id_33815,40,blue-collar,married,secondary,no,,yes,yes,unknown,20,may,263,1,,0,unknown,0
id_12013,49,technician,married,secondary,no,736,yes,no,cellular,17,nov,90,3,,0,unknown,0
id_43681,62,unemployed,married,primary,no,27,yes,no,unknown,16,may,187,6,,0,unknown,0
id_41902,31,admin.,single,secondary,no,391,yes,yes,cellular,31,jul,73,3,,0,unknown,0
id_28185,54,technician,married,secondary,no,-4,no,no,unknown,20,jun,56,4,,0,unknown,0
id_17998,21,admin.,single,secondary,no,1,yes,no,unknown,9,may,125,1,,0,unknown,0
id_26844,,entrepreneur,married,primary,no,61,no,no,cellular,31,jul,418,2,,0,unknown,0
id_42563,55,blue-collar,married,primary,no,1941,yes,no,telephone,21,nov,75,3,,0,unknown,0
id_40890,45,management,married,unknown,no,802,yes,no,telephone,25,jul,434,1,,0,unknown,0
id_31656,56,retired,married,primary,no,16427,no,no,cellular,14,aug,489,2,,0,unknown,0
id_9862,43,technician,married,secondary,no,361,yes,no,cellular,17,apr,205,1,,0,unknown,0
id_13282,55,blue-collar,married,primary,no,3,no,no,unknown,8,may,188,2,,0,unknown,0
id_13512,39,management,single,tertiary,no,259,yes,no,unknown,5,may,299,1,,0,unknown,0
id_44190,46,services,,secondary,no,-1622,yes,yes,unknown,3,jun,172,5,,0,unknown,0
id_41340,29,technician,married,secondary,no,180,no,no,cellular,17,mar,302,2,,0,unknown,1
id_1964,34,management,married,tertiary,no,10,yes,no,cellular,17,nov,515,2,,0,unknown,0
id_27085,28,technician,single,secondary,no,239,yes,no,cellular,4,may,1108,3,,0,unknown,1
id_4695,33,services,single,secondary,no,418,yes,no,cellular,20,apr,5,5,319,2,other,0
id_33312,52,blue-collar,single,unknown,no,1785,no,no,cellular,3,feb,175,2,,0,unknown,0
id_39782,35,blue-collar,single,secondary,no,2960,yes,yes,unknown,16,jun,172,2,,0,unknown,0
id_4387,22,student,single,primary,no,114,yes,no,cellular,18,may,245,2,,0,unknown,0
id_17350,29,management,married,tertiary,no,11,yes,no,cellular,16,jul,617,6,,0,unknown,0
id_21262,30,admin.,single,secondary,no,-39,no,yes,cellular,18,jul,83,2,,0,unknown,0
id_8409,36,admin.,single,secondary,no,2202,yes,no,unknown,3,jun,364,3,,0,unknown,0
id_1160,48,technician,married,tertiary,no,266,yes,no,cellular,21,nov,28,1,,0,unknown,0
id_33785,39,blue-collar,married,secondary,no,-2,yes,no,unknown,9,jun,244,1,,0,unknown,0
id_434,47,housemaid,married,primary,no,3,no,no,telephone,9,jul,110,1,,0,unknown,0
id_42760,43,management,divorced,unknown,no,1784,no,yes,cellular,21,nov,279,1,,0,unknown,0
id_936,21,services,single,secondary,no,343,yes,no,unknown,3,jun,162,6,,0,unknown,0
id_31559,37,admin.,single,unknown,no,33,no,no,cellular,20,apr,58,3,,0,unknown,0
id_1895,33,technician,married,secondary,no,804,no,no,cellular,19,jul,261,3,458,1,success,1
id_18128,38,management,divorced,tertiary,no,367,yes,no,telephone,22,aug,27,3,,0,unknown,0
id_10269,29,blue-collar,married,secondary,no,1310,yes,no,unknown,19,may,291,2,,0,unknown,0
id_5133,35,blue-collar,married,secondary,no,753,yes,no,unknown,23,may,190,1,,0,unknown,0
id_383,33,technician,single,tertiary,no,143,yes,yes,cellular,21,jul,224,3,89,16,failure,0
id_13079,34,management,married,tertiary,no,2528,yes,no,unknown,3,jun,84,7,,0,unknown,0
id_21693,56,management,married,primary,no,2764,yes,no,cellular,11,jul,74,2,,0,unknown,0
id_23664,50,entrepreneur,married,primary,no,431,yes,no,cellular,20,apr,24,5,,0,unknown,0
id_1039,41,management,single,tertiary,no,2405,no,no,cellular,29,aug,128,2,,0,unknown,0
id_7343,56,services,married,secondary,no,1169,no,no,unknown,9,jun,118,1,,0,unknown,0
id_3480,55,self-employed,divorced,secondary,no,3,no,no,cellular,29,jul,76,2,,0,unknown,0
id_36505,31,admin.,single,secondary,no,5,yes,no,cellular,15,may,950,2,368,2,failure,1
id_25982,39,technician,married,secondary,no,87,yes,no,cellular,8,aug,118,3,,0,unknown,0
id_38590,46,blue-collar,married,unknown,no,415,no,no,unknown,5,jun,412,1,,0,unknown,0
id_25717,38,management,married,tertiary,no,2,yes,no,cellular,11,may,131,1,,0,unknown,0
id_36178,42,management,single,tertiary,no,479,yes,no,unknown,15,may,195,2,,0,unknown,0
id_29287,44,services,divorced,secondary,no,863,yes,no,unknown,14,may,173,2,,0,unknown,0
id_247,28,blue-collar,married,secondary,no,374,yes,yes,unknown,6,jun,250,4,,0,unknown,0
id_34060,33,management,single,tertiary,no,11820,no,no,cellular,18,aug,380,11,,0,unknown,1
id_39025,52,blue-collar,married,secondary,no,16869,no,no,cellular,1,jun,90,2,,0,unknown,0
id_19867,47,technician,divorced,secondary,no,-4,no,no,cellular,29,sep,165,1,120,2,failure,1
id_6074,47,blue-collar,married,primary,no,10,no,no,cellular,20,aug,51,2,,0,unknown,0
id_27801,46,technician,married,secondary,no,1120,yes,no,telephone,22,jul,10,1,,0,unknown,0
id_30803,28,student,single,secondary,no,5297,no,no,telephone,12,aug,121,1,,0,unknown,0
id_34191,38,admin.,married,secondary,no,52,yes,yes,cellular,27,apr,109,1,329,4,other,0
id_32980,39,blue-collar,married,secondary,no,218,yes,yes,cellular,7,jul,166,5,,0,unknown,0
id_20420,31,admin.,single,secondary,no,2077,no,yes,cellular,18,nov,190,1,127,7,other,0
id_15237,39,management,single,tertiary,no,430,yes,no,unknown,25,jun,363,2,,0,unknown,0
id_9186,41,management,married,tertiary,no,937,no,no,cellular,16,apr,148,4,,0,unknown,1
id_21909,51,technician,married,secondary,no,897,no,yes,cellular,17,nov,62,1,145,1,other,0
id_29932,32,management,divorced,tertiary,no,364,yes,no,telephone,29,jul,461,9,,0,unknown,0
id_961,33,services,single,secondary,no,311,yes,no,cellular,12,may,72,2,371,1,failure,0
id_7847,31,services,married,secondary,no,396,no,no,cellular,2,jun,199,1,,0,unknown,0
id_33092,46,blue-collar,married,secondary,no,637,yes,no,cellular,12,mar,226,1,182,4,success,1
id_29586,34,management,married,tertiary,no,181,no,no,cellular,14,aug,60,2,,0,unknown,0
id_38685,43,technician,married,secondary,no,80,yes,no,unknown,15,may,98,1,,0,unknown,0
id_37445,44,management,married,tertiary,no,147,yes,no,cellular,29,jan,488,1,220,2,success,0
id_21386,33,management,married,tertiary,no,423,yes,no,cellular,3,feb,173,5,,0,unknown,0
id_16157,40,blue-collar,married,secondary,no,2048,yes,yes,cellular,29,jul,232,5,,0,unknown,0
id_25602,60,management,married,tertiary,no,5863,yes,no,cellular,21,jul,268,1,,0,unknown,0
id_32764,27,entrepreneur,married,secondary,no,420,yes,no,unknown,19,may,411,2,,0,unknown,0
id_1795,35,blue-collar,divorced,secondary,no,883,no,yes,telephone,20,oct,23,1,,0,unknown,0
id_27423,33,student,single,tertiary,no,879,yes,no,cellular,6,feb,317,1,,0,unknown,0
id_24437,25,blue-collar,married,secondary,no,-42,yes,no,cellular,15,may,196,1,364,3,other,0
id_10446,35,blue-collar,married,primary,no,-5,yes,no,cellular,22,jul,163,2,,0,unknown,0
id_4737,37,services,married,secondary,no,1783,yes,no,unknown,26,may,900,4,,0,unknown,0
id_1323,47,blue-collar,married,primary,no,884,yes,no,cellular,14,may,144,1,370,2,failure,0
id_28089,44,technician,divorced,secondary,no,1324,no,no,cellular,26,aug,74,2,,0,unknown,0
id_41371,59,retired,married,primary,no,-3,no,no,unknown,18,jun,92,1,,0,unknown,0
id_1398,45,housemaid,divorced,primary,no,540,no,no,unknown,11,jun,105,1,,0,unknown,0
id_13053,36,management,married,secondary,no,334,yes,no,cellular,12,may,286,1,354,1,failure,0
id_3576,41,blue-collar,married,secondary,no,3,yes,no,telephone,20,nov,52,1,190,1,failure,0
id_23505,48,admin.,married,secondary,no,386,no,yes,telephone,20,nov,779,3,,0,unknown,0
id_3758,,blue-collar,married,primary,no,2,yes,no,telephone,8,may,,1,,0,unknown,0
id_20649,41,management,married,tertiary,no,4353,yes,no,unknown,19,may,92,1,,0,unknown,0
id_22881,25,entrepreneur,single,secondary,no,69,yes,no,cellular,18,may,45,3,,0,unknown,0
id_32398,37,admin.,married,secondary,no,26231,no,no,cellular,2,oct,475,1,,0,unknown,0
id_16829,29,housemaid,married,primary,no,46,yes,no,cellular,12,may,341,1,,0,unknown,0
id_15643,40,self-employed,married,tertiary,no,3241,yes,no,unknown,30,may,497,1,,0,unknown,0
id_5513,31,management,married,tertiary,no,54,yes,no,cellular,21,aug,273,2,,0,unknown,0
id_28106,36,self-employed,married,tertiary,no,-1,no,no,unknown,11,jun,913,4,,0,unknown,0
id_25346,34,blue-collar,married,primary,no,15837,yes,no,cellular,20,apr,419,5,,0,unknown,0
id_6377,43,management,single,tertiary,no,2908,yes,no,unknown,30,may,985,2,,0,unknown,1
id_15630,41,services,married,tertiary,no,4,no,no,cellular,17,apr,477,2,,0,unknown,0
id_6630,41,management,married,tertiary,no,4332,no,no,cellular,6,aug,82,6,,0,unknown,0
id_449,40,blue-collar,single,primary,no,-211,no,no,unknown,20,jun,358,1,,0,unknown,0
id_35430,46,entrepreneur,married,secondary,no,-876,no,yes,cellular,12,aug,171,2,,0,unknown,0
id_9995,72,retired,divorced,secondary,no,0,no,no,cellular,26,feb,767,1,171,1,success,1
id_16468,57,services,divorced,secondary,no,46,no,no,unknown,11,jun,341,1,,0,unknown,0
id_1994,52,retired,divorced,secondary,no,283,no,no,unknown,20,jun,0,12,,0,unknown,0
id_24334,,housemaid,divorced,tertiary,no,1237,no,no,cellular,21,nov,35,7,154,5,failure,0
id_25122,49,management,married,tertiary,no,158,no,no,cellular,28,aug,642,6,,0,unknown,0
id_13803,31,management,married,tertiary,no,3813,yes,no,unknown,27,may,68,5,,0,unknown,0
id_27387,33,management,single,tertiary,no,21,yes,no,cellular,20,apr,761,2,150,3,other,0
id_12161,39,management,married,tertiary,no,412,no,no,cellular,13,apr,237,1,179,2,failure,1
id_43956,46,blue-collar,married,primary,no,-87,no,no,cellular,14,aug,134,3,,0,unknown,0
id_7149,44,management,divorced,tertiary,no,5,yes,no,cellular,21,jul,508,1,,0,unknown,0
id_31140,51,technician,divorced,secondary,no,1065,no,yes,cellular,4,aug,87,1,,0,unknown,0
id_34738,40,unemployed,married,primary,no,7003,yes,no,cellular,28,jul,439,2,184,3,success,1
id_7042,36,entrepreneur,married,tertiary,no,268,yes,yes,cellular,20,nov,287,1,157,1,failure,0
id_16287,38,blue-collar,single,primary,no,1530,yes,no,unknown,9,jun,157,1,,0,unknown,0
id_25556,48,admin.,married,secondary,no,-362,yes,yes,unknown,28,may,218,1,,0,unknown,0
id_16990,56,services,married,secondary,no,10,no,yes,cellular,20,aug,282,2,,0,unknown,0
id_21184,52,management,divorced,tertiary,no,5252,yes,yes,cellular,20,apr,385,1,287,19,failure,0
id_26512,34,technician,single,tertiary,no,37,no,no,cellular,26,aug,339,3,,0,unknown,0
id_42708,37,blue-collar,married,primary,no,333,yes,no,unknown,8,may,257,3,,0,unknown,0
id_32436,26,housemaid,married,primary,no,10,no,yes,cellular,8,jul,235,1,,0,unknown,0
id_4525,41,unemployed,married,secondary,no,3,no,no,cellular,21,nov,157,4,,0,unknown,0
id_30277,42,admin.,divorced,secondary,no,1203,no,no,cellular,30,jul,661,2,,0,unknown,0
id_8872,27,student,single,secondary,no,199,yes,no,cellular,12,may,18,1,,0,unknown,0
id_12698,29,management,married,tertiary,no,354,yes,no,cellular,13,apr,202,2,228,5,failure,0
id_35727,26,services,single,secondary,no,1,yes,yes,unknown,9,may,495,1,,0,unknown,0
id_41341,56,management,divorced,tertiary,no,441,no,no,unknown,28,may,64,3,,0,unknown,0
id_2221,42,technician,single,secondary,no,5325,no,no,cellular,14,jul,393,2,,0,unknown,1
id_33808,29,admin.,single,secondary,no,913,yes,no,unknown,27,apr,378,1,,0,unknown,1
id_39424,51,unemployed,divorced,secondary,no,1245,no,no,unknown,5,jun,277,1,,0,unknown,0
id_14352,39,technician,married,secondary,no,510,yes,no,unknown,27,may,549,2,,0,unknown,0
id_15906,27,management,single,secondary,no,2,no,no,cellular,4,feb,409,1,,0,unknown,0
id_7289,34,management,single,tertiary,no,2,no,no,cellular,7,jul,110,1,159,1,other,0
id_13733,33,blue-collar,married,secondary,no,345,yes,no,unknown,20,jun,14,18,,0,unknown,0
id_28345,42,management,married,tertiary,no,200,no,no,unknown,19,may,78,5,,0,unknown,0
id_26684,37,blue-collar,single,secondary,no,84,yes,no,unknown,16,may,339,4,,0,unknown,0
id_22130,41,management,married,tertiary,no,622,no,no,cellular,19,nov,146,1,,0,unknown,0
id_13419,46,services,married,secondary,no,48,yes,yes,cellular,2,feb,92,1,262,1,failure,0
id_36207,46,technician,married,secondary,no,33,yes,yes,cellular,17,nov,129,2,,0,unknown,0
id_21658,38,blue-collar,married,secondary,no,324,no,no,cellular,14,apr,128,2,337,2,failure,0
id_18618,56,technician,married,primary,no,4439,no,no,cellular,8,jul,84,6,,0,unknown,0
id_29801,26,management,single,tertiary,no,-389,yes,no,cellular,18,may,74,2,,0,unknown,0
id_38468,45,blue-collar,married,secondary,no,82,yes,no,cellular,20,apr,35,3,279,5,other,0
id_42243,31,management,married,tertiary,no,4,yes,no,cellular,9,mar,291,1,326,1,success,1
id_37329,37,management,single,tertiary,no,2741,yes,no,cellular,8,aug,294,3,,0,unknown,0
id_44902,43,technician,single,secondary,no,213,no,no,cellular,11,aug,228,2,,0,unknown,0
id_38029,27,services,single,secondary,no,50,no,no,cellular,30,jan,412,1,,0,unknown,0
id_14312,47,management,married,tertiary,no,1434,no,no,cellular,14,aug,131,1,,0,unknown,0
id_7970,37,technician,married,secondary,no,4341,no,no,cellular,20,nov,291,1,,0,unknown,0
id_692,45,self-employed,divorced,secondary,no,12,no,no,cellular,26,jul,404,4,,0,unknown,1
id_37374,27,management,single,tertiary,no,16,no,yes,cellular,22,jul,73,1,,0,unknown,0
id_5240,34,technician,married,tertiary,no,24,no,no,cellular,27,aug,237,2,,0,unknown,0
id_2575,30,services,married,secondary,no,33,yes,yes,unknown,3,jun,162,1,,0,unknown,0
id_9963,47,services,married,secondary,no,755,yes,no,unknown,2,jun,178,2,,0,unknown,0
id_43027,35,management,married,tertiary,no,94,yes,no,cellular,25,may,58,1,272,4,failure,0
id_11184,41,self-employed,married,tertiary,no,2976,yes,no,cellular,19,nov,362,1,125,1,failure,0
id_4981,22,blue-collar,single,secondary,no,213,no,yes,cellular,7,jul,458,1,,0,unknown,0
id_38621,27,technician,single,secondary,no,-1,no,no,cellular,22,aug,81,5,,0,unknown,0
id_34470,36,blue-collar,married,primary,no,-194,yes,no,unknown,26,may,149,2,,0,unknown,0
id_34994,46,management,married,tertiary,no,1806,yes,no,cellular,1,jun,205,1,95,1,success,1
id_43753,29,services,single,unknown,no,2375,no,no,cellular,17,nov,1133,2,,0,unknown,1
id_41284,55,retired,married,primary,no,-2,no,no,cellular,30,jan,122,4,,0,unknown,0
id_36812,44,management,married,tertiary,no,1331,yes,yes,cellular,27,may,75,2,309,1,failure,0
id_14458,31,housemaid,married,tertiary,no,11,yes,no,unknown,2,jun,657,2,,0,unknown,0
id_34527,57,technician,married,secondary,no,365,no,no,cellular,25,jun,214,6,,0,unknown,0
id_3211,28,technician,single,secondary,no,1326,yes,yes,cellular,14,may,234,1,,0,unknown,0
id_21597,29,blue-collar,single,secondary,no,1886,no,no,cellular,7,may,536,2,,0,unknown,0
id_14353,39,blue-collar,single,secondary,no,1103,yes,no,unknown,16,may,229,1,,0,unknown,0
id_19709,22,blue-collar,married,primary,no,-217,no,no,unknown,13,may,173,2,,0,unknown,0
id_44508,38,self-employed,married,secondary,no,177,no,no,cellular,18,aug,195,4,,0,unknown,0
id_19330,41,admin.,divorced,secondary,no,-606,yes,no,cellular,8,may,347,2,353,2,failure,0
id_19001,48,management,married,tertiary,yes,-25,no,no,cellular,18,nov,131,3,,0,unknown,0
id_22126,42,management,,tertiary,no,423,no,no,cellular,3,jun,130,6,83,5,success,0
id_40604,48,technician,married,secondary,no,282,yes,no,cellular,10,jul,176,1,,0,unknown,0
id_24947,35,management,married,tertiary,no,148,no,no,unknown,20,may,724,1,,0,unknown,0
id_42735,31,technician,single,tertiary,no,34,no,no,cellular,20,aug,105,8,,0,unknown,0
id_25699,36,entrepreneur,married,tertiary,no,4575,yes,no,cellular,7,may,279,1,,0,unknown,0
id_28426,33,services,married,secondary,no,2084,yes,no,cellular,4,may,181,3,355,2,other,0
id_25421,34,entrepreneur,married,tertiary,no,755,no,no,cellular,7,aug,189,4,,0,unknown,0
